Artigo,Funexpression
BCIN_12g03860,BCIN_12g06360
BCIN_07g01480,BCIN_12g06620
BCIN_14g01550,BCIN_12g06630
BCIN_03g01760,BCIN_12g06680
BCIN_01g07490,BCIN_12g06690
BCIN_08g06270,BCIN_12g06710
BCIN_08g03370,BCIN_12g06760
BCIN_08g05940,BCIN_13g00080
BCIN_06g02330,BCIN_13g00090
BCIN_15g05320,BCIN_13g00200
BCIN_01g07580,BCIN_13g00210
BCIN_10g05590,BCIN_13g00250
BCIN_05g01660,BCIN_13g00360
BCIN_01g06330,BCIN_13g00370
BCIN_11g04250,BCIN_13g00380
BCIN_11g02730,BCIN_13g00490
BCIN_12g01940,BCIN_13g00810
BCIN_14g00870,BCIN_13g01020
BCIN_11g03860,BCIN_13g01040
BCIN_16g02920,BCIN_13g01110
BCIN_05g04240,BCIN_13g01120
BCIN_05g06900,BCIN_13g01160
BCIN_06g06160,BCIN_13g01180
BCIN_13g02710,BCIN_13g01190
BCIN_02g03500,BCIN_13g01300
BCIN_06g04670,BCIN_13g01380
BCIN_14g01790,BCIN_13g01480
BCIN_04g01130,BCIN_13g01670
BCIN_13g04840,BCIN_13g01770
BCIN_01g11340,BCIN_13g01780
BCIN_05g06880,BCIN_13g01820
BCIN_13g00450,BCIN_13g02060
BCIN_09g01230,BCIN_13g02070
BCIN_01g10500,BCIN_13g02080
BCIN_09g03370,BCIN_13g02090
BCIN_01g11430,BCIN_13g02160
BCIN_01g09740,BCIN_13g02170
BCIN_02g03070,BCIN_13g02180
BCIN_02g07940,BCIN_13g02210
BCIN_01g08530,BCIN_13g02220
BCIN_06g02760,BCIN_13g02230
BCIN_10g00750,BCIN_13g02250
BCIN_14g00980,BCIN_13g02310
BCIN_04g02740,BCIN_13g02320
BCIN_04g04500,BCIN_13g02330
BCIN_11g06450,BCIN_13g02380
BCIN_14g01940,BCIN_13g02430
BCIN_07g02010,BCIN_13g02460
BCIN_02g01850,BCIN_13g02490
BCIN_13g02470,BCIN_13g02550
BCIN_01g04070,BCIN_13g02640
BCIN_05g05910,BCIN_13g02770
BCIN_03g04210,BCIN_13g02780
BCIN_15g02420,BCIN_13g02790
BCIN_12g01810,BCIN_13g02820
BCIN_03g09210,BCIN_13g02900
BCIN_14g05250,BCIN_13g03070
BCIN_16g05180,BCIN_13g03100
BCIN_02g09030,BCIN_13g03110
BCIN_10g04060,BCIN_13g03180
BCIN_10g03410,BCIN_13g03210
BCIN_01g11310,BCIN_13g03220
BCIN_10g00400,BCIN_13g03350
BCIN_12g04570,BCIN_13g03400
BCIN_08g06730,BCIN_13g03460
BCIN_09g00150,BCIN_13g03470
BCIN_03g05290,BCIN_13g03510
BCIN_05g07440,BCIN_13g03540
BCIN_08g00630,BCIN_13g03630
BCIN_07g01320,BCIN_13g03660
BCIN_04g00150,BCIN_13g03960
BCIN_07g01310,BCIN_13g03970
BCIN_09g03960,BCIN_13g04240
BCIN_01g09690,BCIN_13g04330
BCIN_03g01560,BCIN_13g04340
BCIN_11g01570,BCIN_13g04490
BCIN_10g02330,BCIN_13g04550
BCIN_11g02100,BCIN_13g04640
BCIN_01g05590,BCIN_13g04660
BCIN_14g02090,BCIN_13g04710
BCIN_13g01390,BCIN_13g04720
BCIN_09g02070,BCIN_13g04730
BCIN_07g00160,BCIN_13g04850
BCIN_08g01710,BCIN_13g04860
BCIN_03g07690,BCIN_13g05100
BCIN_04g00900,BCIN_13g05110
BCIN_16g05160,BCIN_13g05120
BCIN_01g05160,BCIN_13g05230
BCIN_01g05240,BCIN_13g05250
BCIN_12g03200,BCIN_13g05360
BCIN_03g04090,BCIN_13g05390
BCIN_10g03280,BCIN_13g05460
BCIN_08g03420,BCIN_13g05530
BCIN_02g06130,BCIN_13g05610
BCIN_07g01200,BCIN_13g05630
BCIN_07g05630,BCIN_13g05800
BCIN_02g02830,BCIN_13g05850
BCIN_14g03970,BCIN_13g05860
BCIN_01g09160,BCIN_13g05870
BCIN_14g05400,BCIN_14g00080
BCIN_01g00390,BCIN_14g00110
BCIN_02g07560,BCIN_14g00120
BCIN_06g01510,BCIN_14g00130
BCIN_01g05580,BCIN_14g00140
BCIN_04g02160,BCIN_14g00150
BCIN_12g03060,BCIN_14g00180
BCIN_04g04170,BCIN_14g00230
BCIN_03g05740,BCIN_14g00290
BCIN_08g01840,BCIN_14g00310
BCIN_13g04270,BCIN_14g00480
BCIN_02g06970,BCIN_14g00620
BCIN_05g06800,BCIN_14g00650
BCIN_11g05440,BCIN_14g00660
BCIN_07g03510,BCIN_14g00720
BCIN_07g06100,BCIN_14g00730
BCIN_08g03520,BCIN_14g00740
BCIN_16g03500,BCIN_14g00860
BCIN_02g03160,BCIN_14g00910
BCIN_11g02250,BCIN_14g01030
BCIN_01g08120,BCIN_14g01090
BCIN_08g02190,BCIN_14g01150
BCIN_11g03940,BCIN_14g01380
BCIN_01g10040,BCIN_14g01410
BCIN_03g03130,BCIN_14g01480
BCIN_16g04310,BCIN_14g01490
BCIN_13g03770,BCIN_14g01510
BCIN_09g02430,BCIN_14g01540
BCIN_08g01510,BCIN_14g01610
BCIN_02g01120,BCIN_14g01620
BCIN_13g05240,BCIN_14g01650
BCIN_07g00960,BCIN_14g01860
BCIN_07g06960,BCIN_14g02060
BCIN_06g03940,BCIN_14g02070
BCIN_16g00030,BCIN_14g02100
BCIN_06g01070,BCIN_14g02180
BCIN_08g02500,BCIN_14g02200
BCIN_14g03540,BCIN_14g02450
BCIN_01g03170,BCIN_14g02460
BCIN_08g00260,BCIN_14g02480
BCIN_01g05400,BCIN_14g02500
BCIN_16g01160,BCIN_14g02560
BCIN_15g02950,BCIN_14g02800
BCIN_05g04310,BCIN_14g02840
BCIN_09g01270,BCIN_14g02850
BCIN_02g05910,BCIN_14g02860
BCIN_15g03190,BCIN_14g02910
BCIN_08g05210,BCIN_14g02970
BCIN_08g05880,BCIN_14g02973
BCIN_04g05820,BCIN_14g03020
BCIN_16g01670,BCIN_14g03090
BCIN_16g05120,BCIN_14g03100
BCIN_04g05600,BCIN_14g03120
BCIN_04g05990,BCIN_14g03170
BCIN_07g05720,BCIN_14g03210
BCIN_04g06210,BCIN_14g03230
BCIN_11g03670,BCIN_14g03400
BCIN_10g02990,BCIN_14g03420
BCIN_06g01290,BCIN_14g03450
BCIN_09g04480,BCIN_14g03470
BCIN_01g10460,BCIN_14g03490
BCIN_01g03820,BCIN_14g03590
BCIN_11g05150,BCIN_14g03600
BCIN_12g03030,BCIN_14g03720
BCIN_01g10420,BCIN_14g03730
BCIN_12g04650,BCIN_14g03740
BCIN_08g05030,BCIN_14g03750
BCIN_13g02240,BCIN_14g03790
BCIN_12g03900,BCIN_14g04170
BCIN_06g04880,BCIN_14g04180
BCIN_12g01790,BCIN_14g04220
BCIN_05g02790,BCIN_14g04260
BCIN_01g08000,BCIN_14g04430
BCIN_14g03850,BCIN_14g04440
BCIN_06g05440,BCIN_14g04580
BCIN_08g01340,BCIN_14g04610
BCIN_10g05680,BCIN_14g04670
BCIN_07g01020,BCIN_14g04770
BCIN_07g02820,BCIN_14g04970
BCIN_10g05340,BCIN_14g04990
BCIN_06g01620,BCIN_14g05040
BCIN_15g05330,BCIN_14g05060
BCIN_12g00750,BCIN_14g05340
BCIN_12g04430,BCIN_14g05360
BCIN_15g03700,BCIN_14g05370
BCIN_10g01640,BCIN_14g05380
BCIN_05g03040,BCIN_14g05390
BCIN_12g01280,BCIN_14g05420
BCIN_10g01190,BCIN_14g05450
BCIN_01g02930,BCIN_14g05480
BCIN_10g05710,BCIN_14g05490
BCIN_14g03190,BCIN_14g05510
BCIN_05g05380,BCIN_14g05520
BCIN_05g07090,BCIN_14g05560
BCIN_01g11000,BCIN_14g05570
BCIN_12g02750,BCIN_15g00100
BCIN_12g00190,BCIN_15g00130
BCIN_07g04340,BCIN_15g00170
BCIN_06g07420,BCIN_15g00210
BCIN_08g05070,BCIN_15g00250
BCIN_05g04520,BCIN_15g00260
BCIN_07g02860,BCIN_15g00290
BCIN_06g06150,BCIN_15g00300
BCIN_10g03560,BCIN_15g00310
BCIN_10g05170,BCIN_15g00330
BCIN_06g02270,BCIN_15g00360
BCIN_11g03210,BCIN_15g00380
BCIN_12g01490,BCIN_15g00390
BCIN_05g02450,BCIN_15g00510
BCIN_09g03030,BCIN_15g00560
BCIN_10g03010,BCIN_15g00590
BCIN_11g02170,BCIN_15g00760
BCIN_12g00760,BCIN_15g00840
BCIN_14g04240,BCIN_15g00950
BCIN_09g00070,BCIN_15g01030
BCIN_05g06690,BCIN_15g01040
BCIN_11g02750,BCIN_15g01050
BCIN_04g03980,BCIN_15g01610
BCIN_02g01210,BCIN_15g01850
BCIN_08g03970,BCIN_15g01910
BCIN_12g01930,BCIN_15g01990
BCIN_01g02090,BCIN_15g02090
BCIN_03g01570,BCIN_15g02170
BCIN_01g01950,BCIN_15g02200
BCIN_12g06470,BCIN_15g02330
BCIN_08g06100,BCIN_15g02380
BCIN_09g01760,BCIN_15g02450
BCIN_07g00290,BCIN_15g02610
BCIN_02g01340,BCIN_15g02670
BCIN_08g00830,BCIN_15g02710
BCIN_15g02050,BCIN_15g02740
BCIN_02g02500,BCIN_15g02770
BCIN_07g01580,BCIN_15g02790
BCIN_11g05620,BCIN_15g03070
BCIN_09g06410,BCIN_15g03080
BCIN_11g06420,BCIN_15g03120
BCIN_06g01990,BCIN_15g03150
BCIN_03g04900,BCIN_15g03160
BCIN_10g00970,BCIN_15g03320
BCIN_08g05120,BCIN_15g03330
BCIN_02g06810,BCIN_15g03470
BCIN_16g01260,BCIN_15g03480
BCIN_02g03340,BCIN_15g03510
BCIN_06g06550,BCIN_15g03580
BCIN_13g05200,BCIN_15g03620
BCIN_13g02830,BCIN_15g03630
BCIN_03g06680,BCIN_15g03640
BCIN_02g01990,BCIN_15g03660
BCIN_02g06750,BCIN_15g03850
BCIN_15g03300,BCIN_15g03860
BCIN_14g04550,BCIN_15g03880
BCIN_03g02890,BCIN_15g03910
BCIN_11g03660,BCIN_15g03940
BCIN_04g04510,BCIN_15g03960
BCIN_15g05560,BCIN_15g03970
BCIN_15g05580,BCIN_15g03980
BCIN_03g06580,BCIN_15g03990
BCIN_10g03940,BCIN_15g04000
BCIN_02g01770,BCIN_15g04010
BCIN_07g05700,BCIN_15g04020
BCIN_04g04580,BCIN_15g04030
BCIN_10g01520,BCIN_15g04040
BCIN_01g08550,BCIN_15g04180
BCIN_04g01060,BCIN_15g04190
BCIN_16g02710,BCIN_15g04320
BCIN_06g06870,BCIN_15g04330
BCIN_03g04980,BCIN_15g04340
BCIN_04g05900,BCIN_15g04350
BCIN_06g03370,BCIN_15g04410
BCIN_01g05930,BCIN_15g04420
BCIN_09g03190,BCIN_15g04460
BCIN_14g04860,BCIN_15g04470
BCIN_03g02780,BCIN_15g04540
BCIN_05g05350,BCIN_15g04550
BCIN_13g02600,BCIN_15g04580
BCIN_02g08320,BCIN_15g04670
BCIN_01g06030,BCIN_15g04750
BCIN_02g07060,BCIN_15g04760
BCIN_13g05550,BCIN_15g04790
BCIN_09g04720,BCIN_15g04800
BCIN_04g05770,BCIN_15g04830
BCIN_09g04580,BCIN_15g05000
BCIN_01g06410,BCIN_15g05030
BCIN_07g06580,BCIN_15g05080
BCIN_10g03570,BCIN_15g05190
BCIN_13g02130,BCIN_15g05280
BCIN_07g06320,BCIN_15g05300
BCIN_03g04060,BCIN_15g05340
BCIN_01g04890,BCIN_15g05370
BCIN_02g08540,BCIN_15g05400
BCIN_01g07970,BCIN_15g05420
BCIN_02g08770,BCIN_15g05460
BCIN_14g02520,BCIN_15g05470
BCIN_05g06650,BCIN_15g05490
BCIN_05g07060,BCIN_15g05510
BCIN_07g04720,BCIN_15g05540
BCIN_12g04610,BCIN_15g05570
BCIN_11g06000,BCIN_15g05720
BCIN_05g03300,BCIN_16g00050
BCIN_08g03210,BCIN_16g00060
BCIN_09g06630,BCIN_16g00110
BCIN_06g01170,BCIN_16g00120
BCIN_03g06280,BCIN_16g00180
BCIN_11g03140,BCIN_16g00280
BCIN_09g00910,BCIN_16g00290
BCIN_16g01720,BCIN_16g00310
BCIN_14g03260,BCIN_16g00490
BCIN_04g01180,BCIN_16g00680
BCIN_14g04110,BCIN_16g00780
BCIN_01g03270,BCIN_16g00810
BCIN_09g05280,BCIN_16g00870
BCIN_10g00200,BCIN_16g00930
BCIN_14g02270,BCIN_16g01060
BCIN_14g04870,BCIN_16g01120
BCIN_02g07980,BCIN_16g01390
BCIN_02g00630,BCIN_16g01470
BCIN_04g05840,BCIN_16g01520
BCIN_08g00330,BCIN_16g01600
BCIN_06g04830,BCIN_16g01610
BCIN_11g06170,BCIN_16g01620
BCIN_12g05410,BCIN_16g01630
BCIN_02g03020,BCIN_16g01680
BCIN_06g06690,BCIN_16g01690
BCIN_03g03240,BCIN_16g01700
BCIN_07g01520,BCIN_16g01710
BCIN_01g06090,BCIN_16g01800
BCIN_14g02990,BCIN_16g01810
BCIN_15g02160,BCIN_16g01820
BCIN_03g08030,BCIN_16g01980
BCIN_13g04810,BCIN_16g02080
BCIN_09g04160,BCIN_16g02130
BCIN_08g05160,BCIN_16g02150
BCIN_02g04190,BCIN_16g02210
BCIN_08g00620,BCIN_16g02220
BCIN_05g00540,BCIN_16g02230
BCIN_05g02250,BCIN_16g02240
BCIN_10g05540,BCIN_16g02260
BCIN_02g07430,BCIN_16g02270
BCIN_07g06510,BCIN_16g02340
BCIN_03g00450,BCIN_16g02520
BCIN_15g03530,BCIN_16g02560
BCIN_06g02910,BCIN_16g02580
BCIN_01g03460,BCIN_16g02640
BCIN_13g01130,BCIN_16g02720
BCIN_14g03270,BCIN_16g02760
BCIN_14g05090,BCIN_16g02770
BCIN_04g03040,BCIN_16g02790
BCIN_12g00540,BCIN_16g02810
BCIN_13g04480,BCIN_16g02860
BCIN_04g06570,BCIN_16g02880
BCIN_11g03190,BCIN_16g02890
BCIN_07g03430,BCIN_16g02900
BCIN_04g02330,BCIN_16g02930
BCIN_07g05660,BCIN_16g02940
BCIN_06g02940,BCIN_16g02950
BCIN_14g04390,BCIN_16g02960
BCIN_01g10640,BCIN_16g02970
BCIN_09g01360,BCIN_16g02990
BCIN_11g04690,BCIN_16g03000
BCIN_07g06650,BCIN_16g03190
BCIN_01g04740,BCIN_16g03340
BCIN_01g00460,BCIN_16g03360
BCIN_10g05510,BCIN_16g03370
BCIN_01g09900,BCIN_16g03400
BCIN_05g01260,BCIN_16g03410
BCIN_05g03700,BCIN_16g03460
BCIN_01g08820,BCIN_16g03540
BCIN_03g09310,BCIN_16g03550
BCIN_03g05350,BCIN_16g03580
BCIN_14g04940,BCIN_16g03590
BCIN_01g07050,BCIN_16g03620
BCIN_12g01230,BCIN_16g03680
BCIN_13g03820,BCIN_16g03700
BCIN_07g03340,BCIN_16g03710
BCIN_03g07590,BCIN_16g03790
BCIN_02g03620,BCIN_16g03800
BCIN_07g05610,BCIN_16g03830
BCIN_10g03790,BCIN_16g03980
BCIN_01g08580,BCIN_16g04030
BCIN_06g07160,BCIN_16g04040
BCIN_03g07720,BCIN_16g04050
BCIN_02g05550,BCIN_16g04060
BCIN_02g06950,BCIN_16g04110
BCIN_11g01590,BCIN_16g04150
BCIN_11g05540,BCIN_16g04160
BCIN_08g04290,BCIN_16g04180
BCIN_04g01190,BCIN_16g04360
BCIN_02g02530,BCIN_16g04460
BCIN_02g07590,BCIN_16g04470
BCIN_15g01480,BCIN_16g04480
BCIN_07g01220,BCIN_16g04610
BCIN_02g04110,BCIN_16g04620
BCIN_03g00110,BCIN_16g04630
BCIN_14g04300,BCIN_16g04780
BCIN_10g02390,BCIN_16g04860
BCIN_02g03800,BCIN_16g04870
BCIN_12g03910,BCIN_16g04920
BCIN_01g04640,BCIN_16g05000
BCIN_01g10270,BCIN_16g05140
BCIN_16g03480,BCIN_16g05196
BCIN_03g02880,BCIN_16g05198
BCIN_01g06430,BCIN_17g00010
BCIN_02g07290,BCIN_17g00020
BCIN_16g03880,BCIN_17g00030
BCIN_02g01450,BCIN_17g00040
BCIN_03g09150,BCIN_17g00050
BCIN_02g02520,BCIN_17g00060
BCIN_08g03730,BCIN_17g00070
BCIN_04g00810,BCIN_17g00140
BCIN_13g01860,BCIN_18g00020
BCIN_14g01190,
BCIN_10g04050,
BCIN_01g00330,
BCIN_07g05270,
BCIN_03g06390,
BCIN_09g00160,
BCIN_15g02180,
BCIN_05g06280,
BCIN_03g04510,
BCIN_14g00640,
BCIN_14g01720,
BCIN_03g00410,
BCIN_03g04270,
BCIN_02g01270,
BCIN_06g07510,
BCIN_09g06870,
BCIN_05g00180,
BCIN_09g02950,
BCIN_07g06120,
BCIN_11g05960,
BCIN_10g04890,
BCIN_07g05050,
BCIN_08g04000,
BCIN_06g02390,
BCIN_15g04820,
BCIN_07g07030,
BCIN_12g02910,
BCIN_06g00530,
BCIN_01g08600,
BCIN_06g02920,
BCIN_06g01880,
BCIN_13g03640,
BCIN_03g06830,
BCIN_14g04850,
BCIN_07g02650,
BCIN_04g04290,
BCIN_03g00590,
BCIN_08g03720,
BCIN_06g07200,
BCIN_03g06370,
BCIN_01g05130,
BCIN_05g05060,
BCIN_05g06700,
BCIN_13g03880,
BCIN_04g01870,
BCIN_10g05410,
BCIN_08g04250,
BCIN_09g02980,
BCIN_16g02500,
BCIN_03g08780,
BCIN_09g00790,
BCIN_03g02870,
BCIN_15g01670,
BCIN_05g01250,
BCIN_03g04080,
BCIN_01g09570,
BCIN_03g05840,
BCIN_05g00470,
BCIN_14g02620,
BCIN_01g09650,
BCIN_11g01890,
BCIN_14g04070,
BCIN_05g00820,
BCIN_12g03050,
BCIN_11g03130,
BCIN_02g00890,
BCIN_12g05100,
BCIN_15g03340,
BCIN_04g03840,
BCIN_02g08620,
BCIN_11g01310,
BCIN_05g04300,
BCIN_05g06530,
BCIN_04g00380,
BCIN_16g03930,
BCIN_01g08780,
BCIN_03g06480,
BCIN_11g03400,
BCIN_06g00440,
BCIN_16g01010,
BCIN_01g05890,
BCIN_10g05140,
BCIN_12g04900,
BCIN_06g01980,
BCIN_12g01400,
BCIN_10g02630,
BCIN_16g00690,
BCIN_05g04030,
BCIN_16g04540,
BCIN_14g04060,
BCIN_08g06450,
BCIN_07g03300,
BCIN_01g06310,
BCIN_06g01250,
BCIN_09g02540,
BCIN_08g04140,
BCIN_01g11450,
BCIN_14g00430,
BCIN_16g04670,
BCIN_11g01030,
BCIN_06g04310,
BCIN_14g04590,
BCIN_04g04360,
BCIN_11g02060,
BCIN_03g09100,
BCIN_15g03780,
BCIN_07g02420,
BCIN_06g06480,
BCIN_13g05160,
BCIN_11g03550,
BCIN_01g06280,
BCIN_01g06880,
BCIN_05g03460,
BCIN_01g06290,
BCIN_02g06670,
BCIN_09g03820,
BCIN_14g02730,
BCIN_16g04680,
BCIN_05g02110,
BCIN_07g07130,
BCIN_12g04950,
BCIN_02g05750,
BCIN_09g06590,
BCIN_16g02050,
BCIN_06g05340,
BCIN_02g00850,
BCIN_07g05780,
BCIN_01g10870,
BCIN_09g06190,
BCIN_07g05810,
BCIN_13g05190,
BCIN_08g05890,
BCIN_04g03090,
BCIN_03g00860,
BCIN_05g02200,
BCIN_05g04430,
BCIN_08g06970,
BCIN_10g00440,
BCIN_03g00080,
BCIN_03g06110,
BCIN_05g07570,
BCIN_15g03890,
BCIN_02g02700,
BCIN_15g04730,
BCIN_12g02800,
BCIN_14g01580,
BCIN_09g02670,
BCIN_12g04960,
BCIN_15g00230,
BCIN_01g10720,
