Artigo,Funexpression
BCIN_13g03810,BCIN_11g05920
BCIN_08g03650,BCIN_11g06250
BCIN_15g00610,BCIN_11g06260
BCIN_02g07360,BCIN_11g06430
BCIN_14g01390,BCIN_12g00010
BCIN_15g00530,BCIN_12g00040
BCIN_05g00650,BCIN_12g00050
BCIN_14g01710,BCIN_12g00170
BCIN_02g04830,BCIN_12g00270
BCIN_12g00970,BCIN_12g00280
BCIN_05g08110,BCIN_12g00290
BCIN_15g00830,BCIN_12g00310
BCIN_05g03280,BCIN_12g00420
BCIN_07g06310,BCIN_12g00500
BCIN_10g05930,BCIN_12g00520
BCIN_11g01790,BCIN_12g00560
BCIN_02g03490,BCIN_12g00930
BCIN_06g03660,BCIN_12g01010
BCIN_02g06680,BCIN_12g01040
BCIN_03g05900,BCIN_12g01180
BCIN_05g05720,BCIN_12g01310
BCIN_04g04320,BCIN_12g01360
BCIN_09g05200,BCIN_12g01460
BCIN_06g04460,BCIN_12g01470
BCIN_17g00020,BCIN_12g01750
BCIN_01g10140,BCIN_12g01760
BCIN_03g00560,BCIN_12g01770
BCIN_03g06340,BCIN_12g01800
BCIN_10g04060,BCIN_12g01810
BCIN_14g02180,BCIN_12g01990
BCIN_07g06710,BCIN_12g02010
BCIN_12g03690,BCIN_12g02040
BCIN_10g01600,BCIN_12g02120
BCIN_04g03130,BCIN_12g02650
BCIN_02g03920,BCIN_12g02660
BCIN_04g01540,BCIN_12g02690
BCIN_15g05600,BCIN_12g02800
BCIN_12g05880,BCIN_12g02870
BCIN_07g07000,BCIN_12g02980
BCIN_10g06020,BCIN_12g02990
BCIN_12g01780,BCIN_12g03000
BCIN_05g07400,BCIN_12g03020
BCIN_13g02590,BCIN_12g03110
BCIN_06g03320,BCIN_12g03180
BCIN_14g05570,BCIN_12g03190
BCIN_16g01410,BCIN_12g03200
BCIN_09g04150,BCIN_12g03340
BCIN_11g03830,BCIN_12g03420
BCIN_01g11280,BCIN_12g03490
BCIN_14g04550,BCIN_12g03520
BCIN_06g01560,BCIN_12g03550
BCIN_04g06290,BCIN_12g03650
BCIN_03g08130,BCIN_12g03770
BCIN_09g01120,BCIN_12g03910
BCIN_09g05530,BCIN_12g03930
BCIN_05g04380,BCIN_12g03990
BCIN_01g02220,BCIN_12g04380
BCIN_13g01710,BCIN_12g04460
BCIN_12g01570,BCIN_12g04560
BCIN_14g01760,BCIN_12g04620
BCIN_01g03030,BCIN_12g04650
BCIN_14g02100,BCIN_12g04930
BCIN_02g04840,BCIN_12g04940
BCIN_10g03330,BCIN_12g04970
BCIN_03g04280,BCIN_12g04980
BCIN_01g10530,BCIN_12g05060
BCIN_16g02760,BCIN_12g05120
BCIN_08g01830,BCIN_12g05200
BCIN_11g04820,BCIN_12g05410
BCIN_07g00230,BCIN_12g06050
BCIN_15g05100,BCIN_12g06060
BCIN_13g05520,BCIN_12g06070
BCIN_10g03210,BCIN_12g06080
BCIN_02g02160,BCIN_12g06090
BCIN_01g00420,BCIN_12g06100
BCIN_15g02160,BCIN_12g06110
BCIN_05g03970,BCIN_12g06160
BCIN_05g01510,BCIN_12g06200
BCIN_15g03330,BCIN_12g06350
BCIN_01g03230,BCIN_12g06370
BCIN_13g02490,BCIN_12g06380
BCIN_05g04860,BCIN_12g06390
BCIN_08g01020,BCIN_12g06400
BCIN_07g02390,BCIN_12g06410
BCIN_05g04050,BCIN_12g06420
BCIN_13g02380,BCIN_12g06430
BCIN_09g04700,BCIN_12g06630
BCIN_04g04390,BCIN_12g06650
BCIN_01g04240,BCIN_12g06730
BCIN_06g06000,BCIN_12g06760
BCIN_03g04450,BCIN_13g00020
BCIN_16g04140,BCIN_13g00040
BCIN_08g06900,BCIN_13g00140
BCIN_03g08810,BCIN_13g00280
BCIN_06g04240,BCIN_13g00440
BCIN_06g06470,BCIN_13g00530
BCIN_04g06060,BCIN_13g00570
BCIN_03g00005,BCIN_13g00590
BCIN_08g02520,BCIN_13g00600
BCIN_03g04180,BCIN_13g00710
BCIN_06g04930,BCIN_13g00790
BCIN_10g00600,BCIN_13g00830
BCIN_05g06430,BCIN_13g00960
BCIN_02g03660,BCIN_13g01010
BCIN_08g03490,BCIN_13g01080
BCIN_06g03630,BCIN_13g01090
BCIN_09g00560,BCIN_13g01110
BCIN_09g00530,BCIN_13g01120
BCIN_04g05700,BCIN_13g01130
BCIN_12g00490,BCIN_13g01160
BCIN_03g04060,BCIN_13g01330
BCIN_11g01340,BCIN_13g01410
BCIN_01g10560,BCIN_13g01600
BCIN_06g02040,BCIN_13g01670
BCIN_01g08180,BCIN_13g01860
BCIN_04g04070,BCIN_13g01900
BCIN_02g05570,BCIN_13g01930
BCIN_02g00310,BCIN_13g02010
BCIN_03g00290,BCIN_13g02020
BCIN_01g03580,BCIN_13g02190
BCIN_01g10880,BCIN_13g02210
BCIN_14g01020,BCIN_13g02220
BCIN_01g01940,BCIN_13g02230
BCIN_05g01010,BCIN_13g02260
BCIN_07g03400,BCIN_13g02320
BCIN_02g02480,BCIN_13g02340
BCIN_03g00740,BCIN_13g02430
BCIN_02g09040,BCIN_13g02440
BCIN_08g02160,BCIN_13g02450
BCIN_16g03030,BCIN_13g02510
BCIN_09g05960,BCIN_13g02570
BCIN_01g06390,BCIN_13g02640
BCIN_11g05250,BCIN_13g02670
BCIN_16g04040,BCIN_13g02680
BCIN_12g00700,BCIN_13g02690
BCIN_01g10670,BCIN_13g02720
BCIN_01g02490,BCIN_13g02760
BCIN_14g02380,BCIN_13g02800
BCIN_12g06670,BCIN_13g02830
BCIN_02g07480,BCIN_13g03100
BCIN_03g04680,BCIN_13g03110
BCIN_12g04740,BCIN_13g03340
BCIN_01g10700,BCIN_13g03360
BCIN_07g00160,BCIN_13g03370
BCIN_15g05510,BCIN_13g03410
BCIN_03g07410,BCIN_13g03600
BCIN_15g03470,BCIN_13g03630
BCIN_15g00490,BCIN_13g03690
BCIN_04g02670,BCIN_13g03890
BCIN_13g04440,BCIN_13g03900
BCIN_08g00290,BCIN_13g03950
BCIN_03g02800,BCIN_13g04000
BCIN_05g08370,BCIN_13g04030
BCIN_03g06950,BCIN_13g04290
BCIN_07g06180,BCIN_13g04430
BCIN_15g04030,BCIN_13g04700
BCIN_01g04960,BCIN_13g04800
BCIN_02g08750,BCIN_13g05010
BCIN_13g01760,BCIN_13g05050
BCIN_01g04020,BCIN_13g05060
BCIN_03g07100,BCIN_13g05140
BCIN_17g00140,BCIN_13g05150
BCIN_01g02570,BCIN_13g05190
BCIN_12g04210,BCIN_13g05200
BCIN_09g01330,BCIN_13g05210
BCIN_09g02130,BCIN_13g05240
BCIN_16g04080,BCIN_13g05260
BCIN_14g04980,BCIN_13g05270
BCIN_05g08250,BCIN_13g05350
BCIN_12g01410,BCIN_13g05460
BCIN_04g00040,BCIN_13g05490
BCIN_16g03380,BCIN_13g05630
BCIN_05g08330,BCIN_13g05640
BCIN_14g01920,BCIN_13g05710
BCIN_15g01810,BCIN_13g05720
BCIN_03g02740,BCIN_13g05730
BCIN_16g04560,BCIN_13g05780
BCIN_12g05985,BCIN_13g05830
BCIN_13g03590,BCIN_13g05860
BCIN_01g02750,BCIN_13g05880
BCIN_12g06680,BCIN_14g00010
BCIN_08g03640,BCIN_14g00210
BCIN_15g05110,BCIN_14g00340
BCIN_05g07920,BCIN_14g00350
BCIN_06g02640,BCIN_14g00590
BCIN_13g04330,BCIN_14g00850
BCIN_12g02590,BCIN_14g00860
BCIN_01g00730,BCIN_14g00980
BCIN_02g02670,BCIN_14g00990
BCIN_15g01560,BCIN_14g01060
BCIN_07g00180,BCIN_14g01100
BCIN_08g02270,BCIN_14g01110
BCIN_08g05100,BCIN_14g01160
BCIN_13g05750,BCIN_14g01220
BCIN_16g01310,BCIN_14g01230
BCIN_12g01330,BCIN_14g01240
BCIN_01g00230,BCIN_14g01250
BCIN_12g01530,BCIN_14g01260
BCIN_08g06960,BCIN_14g01270
BCIN_08g01030,BCIN_14g01290
BCIN_09g05470,BCIN_14g01300
BCIN_02g02610,BCIN_14g01400
BCIN_01g02060,BCIN_14g01450
BCIN_05g03770,BCIN_14g01460
BCIN_10g01630,BCIN_14g01550
BCIN_10g04230,BCIN_14g01560
BCIN_01g02650,BCIN_14g01580
BCIN_07g04150,BCIN_14g01670
BCIN_10g04880,BCIN_14g01680
BCIN_14g00580,BCIN_14g01790
BCIN_13g01420,BCIN_14g01800
BCIN_02g06040,BCIN_14g01810
BCIN_12g01540,BCIN_14g02020
BCIN_03g03710,BCIN_14g02050
BCIN_05g05040,BCIN_14g02080
BCIN_02g02500,BCIN_14g02270
BCIN_15g03190,BCIN_14g02300
BCIN_08g03680,BCIN_14g02390
BCIN_02g02700,BCIN_14g02400
BCIN_03g01770,BCIN_14g02530
BCIN_11g00810,BCIN_14g02740
BCIN_10g00270,BCIN_14g02830
BCIN_05g03230,BCIN_14g02990
BCIN_03g00500,BCIN_14g03010
BCIN_11g04050,BCIN_14g03070
BCIN_08g05140,BCIN_14g03140
BCIN_01g10500,BCIN_14g03150
BCIN_13g00200,BCIN_14g03160
BCIN_04g01510,BCIN_14g03190
BCIN_13g00250,BCIN_14g03210
BCIN_08g01660,BCIN_14g03250
BCIN_08g03150,BCIN_14g03270
BCIN_12g05340,BCIN_14g03300
BCIN_14g05400,BCIN_14g03310
BCIN_01g03020,BCIN_14g03390
BCIN_11g06300,BCIN_14g03650
BCIN_04g00980,BCIN_14g03660
BCIN_13g05570,BCIN_14g03670
BCIN_07g03430,BCIN_14g03680
BCIN_03g06840,BCIN_14g03780
BCIN_01g05600,BCIN_14g04030
BCIN_07g04120,BCIN_14g04230
BCIN_11g01380,BCIN_14g04250
BCIN_03g05180,BCIN_14g04260
BCIN_05g04560,BCIN_14g04390
BCIN_15g00840,BCIN_14g04420
BCIN_15g02240,BCIN_14g04440
BCIN_08g02820,BCIN_14g04540
BCIN_06g05910,BCIN_14g04590
BCIN_11g05210,BCIN_14g04660
BCIN_12g00260,BCIN_14g04750
BCIN_14g05380,BCIN_14g04790
BCIN_14g01940,BCIN_14g04810
BCIN_06g07410,BCIN_15g00040
BCIN_14g00770,BCIN_15g00050
BCIN_02g06230,BCIN_15g00220
BCIN_06g01580,BCIN_15g00230
BCIN_04g00780,BCIN_15g00270
BCIN_01g06480,BCIN_15g00360
BCIN_10g03090,BCIN_15g00570
BCIN_11g05180,BCIN_15g00580
BCIN_02g02940,BCIN_15g00600
BCIN_14g01900,BCIN_15g00670
BCIN_01g05670,BCIN_15g00910
BCIN_03g02340,BCIN_15g00920
BCIN_15g00280,BCIN_15g00930
BCIN_03g03070,BCIN_15g00970
BCIN_10g02450,BCIN_15g01020
BCIN_10g02000,BCIN_15g01050
BCIN_15g03230,BCIN_15g01200
BCIN_11g00060,BCIN_15g01210
BCIN_13g01440,BCIN_15g01380
BCIN_03g02850,BCIN_15g01470
BCIN_11g04090,BCIN_15g01660
BCIN_14g00080,BCIN_15g01670
BCIN_01g01630,BCIN_15g01900
BCIN_12g01000,BCIN_15g01910
BCIN_05g06600,BCIN_15g01930
BCIN_01g03750,BCIN_15g01940
BCIN_01g01920,BCIN_15g02020
BCIN_11g05510,BCIN_15g02190
BCIN_03g07260,BCIN_15g02260
BCIN_08g02740,BCIN_15g02300
BCIN_08g01330,BCIN_15g02310
BCIN_12g03270,BCIN_15g02330
BCIN_04g06020,BCIN_15g02500
BCIN_05g06290,BCIN_15g02540
BCIN_05g02840,BCIN_15g02550
BCIN_03g02200,BCIN_15g02630
BCIN_04g01960,BCIN_15g02750
BCIN_13g01810,BCIN_15g02820
BCIN_03g06220,BCIN_15g02840
BCIN_01g07890,BCIN_15g03000
BCIN_13g03040,BCIN_15g03010
BCIN_07g02650,BCIN_15g03080
BCIN_15g02100,BCIN_15g03170
BCIN_03g09150,BCIN_15g03240
BCIN_02g00230,BCIN_15g03260
BCIN_12g06320,BCIN_15g03280
BCIN_06g00610,BCIN_15g03340
BCIN_14g01750,BCIN_15g03370
BCIN_03g04040,BCIN_15g03380
BCIN_03g04260,BCIN_15g03700
BCIN_15g03690,BCIN_15g03750
BCIN_09g03960,BCIN_15g03780
BCIN_12g04550,BCIN_15g03820
BCIN_03g05410,BCIN_15g03830
BCIN_08g00270,BCIN_15g03870
BCIN_08g05780,BCIN_15g03900
BCIN_15g04580,BCIN_15g04190
BCIN_01g07480,BCIN_15g04240
BCIN_12g00840,BCIN_15g04250
BCIN_03g07230,BCIN_15g04280
BCIN_11g02450,BCIN_15g04370
BCIN_13g01520,BCIN_15g04430
BCIN_01g07630,BCIN_15g04480
BCIN_14g00410,BCIN_15g04510
BCIN_05g05260,BCIN_15g04560
BCIN_01g07540,BCIN_15g04610
BCIN_02g06690,BCIN_15g04630
BCIN_13g01830,BCIN_15g04640
BCIN_14g00250,BCIN_15g04750
BCIN_16g04200,BCIN_15g04760
BCIN_11g04720,BCIN_15g04770
BCIN_15g02880,BCIN_15g04780
BCIN_01g00190,BCIN_15g04790
BCIN_16g03890,BCIN_15g04800
BCIN_10g06100,BCIN_15g04810
BCIN_18g00145,BCIN_15g05080
BCIN_03g01250,BCIN_15g05090
BCIN_05g01810,BCIN_15g05270
BCIN_12g00250,BCIN_15g05390
BCIN_02g03790,BCIN_15g05470
BCIN_12g00990,BCIN_15g05540
BCIN_12g05800,BCIN_15g05550
BCIN_02g06190,BCIN_15g05660
BCIN_08g05570,BCIN_15g05690
BCIN_01g08980,BCIN_16g00002
BCIN_01g02190,BCIN_16g00060
BCIN_01g02450,BCIN_16g00090
BCIN_03g09318,BCIN_16g00210
BCIN_03g00920,BCIN_16g00220
BCIN_03g02670,BCIN_16g00230
BCIN_11g03150,BCIN_16g00240
BCIN_09g04400,BCIN_16g00310
BCIN_06g06890,BCIN_16g00500
BCIN_01g08810,BCIN_16g00550
BCIN_07g04310,BCIN_16g00570
BCIN_10g05450,BCIN_16g00770
BCIN_06g05980,BCIN_16g00780
BCIN_08g06770,BCIN_16g00830
BCIN_01g08020,BCIN_16g00930
BCIN_12g01390,BCIN_16g01000
BCIN_03g04110,BCIN_16g01180
BCIN_05g04160,BCIN_16g01190
BCIN_02g05170,BCIN_16g01200
BCIN_14g03180,BCIN_16g01470
BCIN_03g02330,BCIN_16g01490
BCIN_09g07060,BCIN_16g01510
BCIN_16g02880,BCIN_16g01530
BCIN_12g01960,BCIN_16g01590
BCIN_13g01260,BCIN_16g01790
BCIN_04g01910,BCIN_16g01890
BCIN_12g03710,BCIN_16g02010
BCIN_02g07080,BCIN_16g02020
BCIN_05g04720,BCIN_16g02090
BCIN_06g04980,BCIN_16g02100
BCIN_16g03630,BCIN_16g02110
BCIN_14g02450,BCIN_16g02190
BCIN_04g04280,BCIN_16g02230
BCIN_03g07190,BCIN_16g02250
BCIN_07g02120,BCIN_16g02270
BCIN_09g05140,BCIN_16g02320
BCIN_08g02020,BCIN_16g02360
BCIN_12g06220,BCIN_16g02380
BCIN_03g01130,BCIN_16g02430
BCIN_14g01910,BCIN_16g02490
BCIN_11g02040,BCIN_16g02500
BCIN_06g02290,BCIN_16g02520
BCIN_05g06540,BCIN_16g03060
BCIN_14g03350,BCIN_16g03080
BCIN_15g02520,BCIN_16g03090
BCIN_04g00030,BCIN_16g03160
BCIN_15g03460,BCIN_16g03240
BCIN_06g01420,BCIN_16g03390
BCIN_04g01470,BCIN_16g03500
BCIN_01g01400,BCIN_16g03510
BCIN_04g00570,BCIN_16g03560
,BCIN_16g03570
,BCIN_16g03610
,BCIN_16g03670
,BCIN_16g03680
,BCIN_16g03770
,BCIN_16g04090
,BCIN_16g04280
,BCIN_16g04360
,BCIN_16g04400
,BCIN_16g04410
,BCIN_16g04540
,BCIN_16g04610
,BCIN_16g04620
,BCIN_16g04630
,BCIN_16g04700
,BCIN_16g04790
,BCIN_16g04990
,BCIN_16g05180
,BCIN_17g00230
,BCIN_18g00010
,BCIN_18g00110
