Artigo,Funexpression
BCIN_05g00760,BCIN_08g05170
BCIN_01g08930,BCIN_08g05200
BCIN_14g01800,BCIN_08g05220
BCIN_15g00350,BCIN_08g05350
BCIN_14g03610,BCIN_08g05470
BCIN_03g06820,BCIN_08g05520
BCIN_08g06220,BCIN_08g05580
BCIN_09g03100,BCIN_08g05600
BCIN_03g00910,BCIN_08g05630
BCIN_08g02210,BCIN_08g05640
BCIN_04g06180,BCIN_08g05650
BCIN_06g03210,BCIN_08g05700
BCIN_09g01680,BCIN_08g05730
BCIN_09g01990,BCIN_08g05780
BCIN_06g03130,BCIN_08g05840
BCIN_07g06190,BCIN_08g05850
BCIN_05g03960,BCIN_08g05870
BCIN_14g01960,BCIN_08g05890
BCIN_05g00450,BCIN_08g05940
BCIN_06g00530,BCIN_08g05950
BCIN_15g05070,BCIN_08g05970
BCIN_11g03550,BCIN_08g06010
BCIN_02g04380,BCIN_08g06040
BCIN_08g04440,BCIN_08g06050
BCIN_08g01800,BCIN_08g06080
BCIN_04g01520,BCIN_08g06090
BCIN_05g03340,BCIN_08g06100
BCIN_05g04710,BCIN_08g06270
BCIN_06g02900,BCIN_08g06280
BCIN_01g10400,BCIN_08g06290
BCIN_04g04180,BCIN_08g06300
BCIN_04g02340,BCIN_08g06310
BCIN_02g08560,BCIN_08g06430
BCIN_07g05510,BCIN_08g06510
BCIN_09g03050,BCIN_08g06520
BCIN_01g02230,BCIN_08g06570
BCIN_02g09210,BCIN_08g06590
BCIN_13g02140,BCIN_08g06640
BCIN_08g05010,BCIN_08g06770
BCIN_01g00030,BCIN_08g06780
BCIN_04g05010,BCIN_08g06930
BCIN_02g04490,BCIN_08g06950
BCIN_04g05480,BCIN_08g06970
BCIN_02g03200,BCIN_08g07050
BCIN_07g04670,BCIN_08g07090
BCIN_11g03720,BCIN_09g00020
BCIN_12g00980,BCIN_09g00150
BCIN_12g01340,BCIN_09g00160
BCIN_03g04940,BCIN_09g00170
BCIN_12g01070,BCIN_09g00180
BCIN_04g00030,BCIN_09g00310
BCIN_03g03060,BCIN_09g00380
BCIN_08g02130,BCIN_09g00460
BCIN_02g05580,BCIN_09g00620
BCIN_15g02540,BCIN_09g00650
BCIN_14g04800,BCIN_09g00660
BCIN_16g01410,BCIN_09g00720
BCIN_03g06160,BCIN_09g00770
BCIN_10g03660,BCIN_09g00930
BCIN_10g04480,BCIN_09g00980
BCIN_06g07490,BCIN_09g01040
BCIN_11g02700,BCIN_09g01060
BCIN_03g02310,BCIN_09g01190
BCIN_01g07860,BCIN_09g01200
BCIN_14g02460,BCIN_09g01230
BCIN_06g03280,BCIN_09g01250
BCIN_06g04970,BCIN_09g01320
BCIN_02g01660,BCIN_09g01340
BCIN_11g02800,BCIN_09g01410
BCIN_02g04390,BCIN_09g01610
BCIN_11g01960,BCIN_09g01710
BCIN_01g09770,BCIN_09g01760
BCIN_01g01700,BCIN_09g01930
BCIN_06g04700,BCIN_09g02030
BCIN_06g01840,BCIN_09g02070
BCIN_01g01900,BCIN_09g02130
BCIN_11g03680,BCIN_09g02200
BCIN_06g00710,BCIN_09g02210
BCIN_03g02360,BCIN_09g02230
BCIN_06g01150,BCIN_09g02240
BCIN_15g01090,BCIN_09g02260
BCIN_03g02830,BCIN_09g02360
BCIN_06g02330,BCIN_09g02410
BCIN_13g03890,BCIN_09g02420
BCIN_09g00200,BCIN_09g02450
BCIN_01g10980,BCIN_09g02500
BCIN_13g02800,BCIN_09g02510
BCIN_15g01320,BCIN_09g02550
BCIN_05g01330,BCIN_09g02570
BCIN_10g05700,BCIN_09g02580
BCIN_10g04850,BCIN_09g02600
BCIN_10g00550,BCIN_09g02670
BCIN_12g03340,BCIN_09g02750
BCIN_16g01560,BCIN_09g02770
BCIN_16g01200,BCIN_09g02790
BCIN_07g04730,BCIN_09g02830
BCIN_01g00020,BCIN_09g02910
BCIN_13g03310,BCIN_09g03090
BCIN_02g08690,BCIN_09g03130
BCIN_15g02510,BCIN_09g03170
BCIN_06g03180,BCIN_09g03180
BCIN_04g05360,BCIN_09g03220
BCIN_03g00550,BCIN_09g03300
BCIN_05g08080,BCIN_09g03380
BCIN_10g02610,BCIN_09g03540
BCIN_11g00690,BCIN_09g03570
BCIN_09g06420,BCIN_09g03580
BCIN_02g06550,BCIN_09g03600
BCIN_16g01650,BCIN_09g03680
BCIN_03g01450,BCIN_09g03720
BCIN_01g05640,BCIN_09g03790
BCIN_06g06040,BCIN_09g03800
BCIN_02g08660,BCIN_09g03810
BCIN_06g03040,BCIN_09g03820
BCIN_01g07300,BCIN_09g03890
BCIN_06g01140,BCIN_09g03950
BCIN_06g03230,BCIN_09g03960
BCIN_13g00240,BCIN_09g03970
BCIN_07g00340,BCIN_09g03980
BCIN_07g00330,BCIN_09g04020
BCIN_04g00120,BCIN_09g04060
BCIN_09g05650,BCIN_09g04130
BCIN_10g01190,BCIN_09g04140
BCIN_08g03440,BCIN_09g04150
BCIN_03g01000,BCIN_09g04170
BCIN_05g05840,BCIN_09g04190
BCIN_12g05985,BCIN_09g04200
BCIN_13g01410,BCIN_09g04210
BCIN_01g00370,BCIN_09g04220
BCIN_03g08930,BCIN_09g04230
BCIN_07g06490,BCIN_09g04310
BCIN_01g10180,BCIN_09g04320
BCIN_09g06820,BCIN_09g04380
BCIN_10g03290,BCIN_09g04400
BCIN_10g02300,BCIN_09g04420
BCIN_14g00680,BCIN_09g04430
BCIN_05g05500,BCIN_09g04440
BCIN_02g08840,BCIN_09g04470
BCIN_16g00440,BCIN_09g04480
BCIN_01g09120,BCIN_09g04570
BCIN_03g01240,BCIN_09g04600
BCIN_08g06450,BCIN_09g04610
BCIN_09g00990,BCIN_09g04640
BCIN_03g06300,BCIN_09g04650
BCIN_05g06060,BCIN_09g04790
BCIN_03g00180,BCIN_09g04800
BCIN_06g05790,BCIN_09g04900
BCIN_08g03760,BCIN_09g04920
BCIN_05g03930,BCIN_09g04940
BCIN_02g08790,BCIN_09g04960
BCIN_16g05070,BCIN_09g04970
BCIN_08g03690,BCIN_09g05090
BCIN_07g07130,BCIN_09g05110
BCIN_01g06790,BCIN_09g05120
BCIN_04g00810,BCIN_09g05140
BCIN_06g02610,BCIN_09g05150
BCIN_13g01600,BCIN_09g05160
BCIN_07g06680,BCIN_09g05170
BCIN_17g00050,BCIN_09g05180
BCIN_02g05160,BCIN_09g05190
BCIN_13g02410,BCIN_09g05210
BCIN_15g03600,BCIN_09g05230
BCIN_05g04630,BCIN_09g05240
BCIN_03g04320,BCIN_09g05250
BCIN_01g05460,BCIN_09g05290
BCIN_16g01230,BCIN_09g05330
BCIN_15g03410,BCIN_09g05340
BCIN_10g02130,BCIN_09g05430
BCIN_12g01380,BCIN_09g05460
BCIN_01g01580,BCIN_09g05490
BCIN_12g02030,BCIN_09g05520
BCIN_02g01980,BCIN_09g05550
BCIN_09g00260,BCIN_09g05570
BCIN_02g00720,BCIN_09g05630
BCIN_09g05960,BCIN_09g05780
BCIN_14g01170,BCIN_09g05790
BCIN_11g02600,BCIN_09g05800
BCIN_12g02010,BCIN_09g05810
BCIN_10g01330,BCIN_09g06060
BCIN_08g00780,BCIN_09g06100
BCIN_02g04510,BCIN_09g06110
BCIN_03g00760,BCIN_09g06390
BCIN_01g08040,BCIN_09g06440
BCIN_06g02540,BCIN_09g06490
BCIN_04g00670,BCIN_09g06570
BCIN_16g00780,BCIN_09g06750
BCIN_02g00016,BCIN_09g06810
BCIN_15g02180,BCIN_09g06860
BCIN_01g06900,BCIN_09g06910
BCIN_15g02720,BCIN_09g06960
BCIN_16g05170,BCIN_09g06970
BCIN_08g05930,BCIN_09g07020
BCIN_03g06280,BCIN_09g07100
BCIN_10g04830,BCIN_10g00020
BCIN_13g02630,BCIN_10g00030
BCIN_10g06000,BCIN_10g00110
BCIN_11g02320,BCIN_10g00120
BCIN_12g06420,BCIN_10g00230
BCIN_13g05450,BCIN_10g00330
BCIN_13g02970,BCIN_10g00420
BCIN_02g04080,BCIN_10g00440
BCIN_03g04970,BCIN_10g00460
BCIN_15g05360,BCIN_10g00540
BCIN_15g04590,BCIN_10g00560
BCIN_11g05660,BCIN_10g00570
BCIN_11g03700,BCIN_10g00590
BCIN_03g01730,BCIN_10g00600
BCIN_06g00870,BCIN_10g00610
BCIN_15g04430,BCIN_10g00660
BCIN_02g02960,BCIN_10g00720
BCIN_02g00910,BCIN_10g00770
BCIN_16g02240,BCIN_10g00900
BCIN_16g02500,BCIN_10g00950
BCIN_08g03790,BCIN_10g01030
BCIN_09g07140,BCIN_10g01060
BCIN_11g03920,BCIN_10g01070
BCIN_16g02270,BCIN_10g01090
BCIN_02g03550,BCIN_10g01110
BCIN_01g10320,BCIN_10g01120
BCIN_15g03420,BCIN_10g01230
BCIN_11g04400,BCIN_10g01270
BCIN_16g02990,BCIN_10g01450
BCIN_07g04880,BCIN_10g01550
BCIN_05g04850,BCIN_10g01570
BCIN_14g02050,BCIN_10g01580
BCIN_01g00040,BCIN_10g01590
BCIN_12g01920,BCIN_10g01620
BCIN_01g00550,BCIN_10g01630
BCIN_01g00110,BCIN_10g01640
BCIN_08g06660,BCIN_10g01660
BCIN_03g00170,BCIN_10g01710
BCIN_09g02430,BCIN_10g01720
BCIN_01g06330,BCIN_10g01780
BCIN_05g03700,BCIN_10g01840
BCIN_01g00510,BCIN_10g01850
BCIN_03g06660,BCIN_10g01860
BCIN_05g00790,BCIN_10g01900
BCIN_03g07490,BCIN_10g01990
BCIN_07g06420,BCIN_10g02050
BCIN_02g04680,BCIN_10g02060
BCIN_11g01930,BCIN_10g02100
BCIN_10g03920,BCIN_10g02150
BCIN_09g02560,BCIN_10g02160
BCIN_02g08230,BCIN_10g02180
BCIN_11g03860,BCIN_10g02270
BCIN_16g01270,BCIN_10g02340
BCIN_12g06390,BCIN_10g02450
BCIN_13g00330,BCIN_10g02510
BCIN_01g08990,BCIN_10g02530
BCIN_07g01070,BCIN_10g02550
BCIN_11g04490,BCIN_10g02650
BCIN_11g06480,BCIN_10g02710
BCIN_01g01860,BCIN_10g02720
BCIN_03g00320,BCIN_10g02820
BCIN_07g06280,BCIN_10g02930
BCIN_14g02200,BCIN_10g02960
BCIN_01g01430,BCIN_10g02970
BCIN_10g05330,BCIN_10g03080
BCIN_16g03710,BCIN_10g03090
BCIN_13g01080,BCIN_10g03300
BCIN_08g01780,BCIN_10g03330
BCIN_07g05520,BCIN_10g03350
BCIN_16g03060,BCIN_10g03400
BCIN_12g03650,BCIN_10g03450
BCIN_04g06560,BCIN_10g03550
BCIN_07g01390,BCIN_10g03590
BCIN_05g03030,BCIN_10g03630
BCIN_02g08060,BCIN_10g03780
BCIN_11g04620,BCIN_10g03790
BCIN_06g02120,BCIN_10g03850
BCIN_06g05600,BCIN_10g03950
BCIN_12g06370,BCIN_10g04030
BCIN_09g06940,BCIN_10g04070
BCIN_02g05100,BCIN_10g04080
BCIN_03g06420,BCIN_10g04130
BCIN_07g02910,BCIN_10g04260
BCIN_15g03070,BCIN_10g04270
BCIN_04g02540,BCIN_10g04340
BCIN_02g08630,BCIN_10g04350
BCIN_09g01690,BCIN_10g04360
BCIN_14g03260,BCIN_10g04370
BCIN_07g07030,BCIN_10g04410
BCIN_01g04900,BCIN_10g04550
BCIN_05g00310,BCIN_10g04630
BCIN_08g00610,BCIN_10g04670
BCIN_08g05360,BCIN_10g04800
BCIN_15g00220,BCIN_10g04810
BCIN_13g03010,BCIN_10g04970
BCIN_04g05320,BCIN_10g05010
BCIN_07g04410,BCIN_10g05090
BCIN_03g02920,BCIN_10g05130
BCIN_09g03410,BCIN_10g05240
BCIN_01g04070,BCIN_10g05310
BCIN_08g04830,BCIN_10g05480
BCIN_04g02950,BCIN_10g05550
BCIN_03g03730,BCIN_10g05590
BCIN_10g03250,BCIN_10g05600
BCIN_11g04810,BCIN_10g05620
BCIN_01g09860,BCIN_10g05630
BCIN_07g06970,BCIN_10g05740
BCIN_16g01950,BCIN_10g05830
BCIN_16g03230,BCIN_10g05840
BCIN_08g01710,BCIN_10g05880
BCIN_08g05760,BCIN_10g05950
BCIN_10g00650,BCIN_10g06150
BCIN_11g01680,BCIN_10g06270
BCIN_10g05750,BCIN_11g00120
BCIN_06g05380,BCIN_11g00140
BCIN_06g05680,BCIN_11g00150
BCIN_01g06030,BCIN_11g00160
BCIN_12g04130,BCIN_11g00220
BCIN_03g05440,BCIN_11g00230
BCIN_08g01470,BCIN_11g00250
BCIN_11g01750,BCIN_11g00260
BCIN_01g10160,BCIN_11g00270
BCIN_15g02570,BCIN_11g00340
BCIN_05g02210,BCIN_11g00410
BCIN_04g03040,BCIN_11g00440
BCIN_04g05490,BCIN_11g00520
BCIN_15g03920,BCIN_11g00540
BCIN_08g04340,BCIN_11g00550
BCIN_05g07370,BCIN_11g00700
BCIN_10g05970,BCIN_11g00710
BCIN_15g01520,BCIN_11g00780
BCIN_13g05620,BCIN_11g00810
BCIN_06g01540,BCIN_11g00820
BCIN_16g01530,BCIN_11g00830
BCIN_05g04880,BCIN_11g00930
BCIN_01g05380,BCIN_11g00950
BCIN_11g00100,BCIN_11g00960
BCIN_11g06230,BCIN_11g00970
BCIN_17g00010,BCIN_11g01030
BCIN_15g04190,BCIN_11g01040
BCIN_04g04810,BCIN_11g01050
BCIN_15g01860,BCIN_11g01060
BCIN_08g05310,BCIN_11g01190
BCIN_05g03430,BCIN_11g01320
BCIN_12g00050,BCIN_11g01340
BCIN_13g04880,BCIN_11g01370
BCIN_11g04080,BCIN_11g01380
BCIN_08g05240,BCIN_11g01430
BCIN_12g02020,BCIN_11g01440
BCIN_02g00740,BCIN_11g01810
BCIN_15g00290,BCIN_11g01840
BCIN_15g05540,BCIN_11g01900
BCIN_15g02950,BCIN_11g01950
BCIN_12g00740,BCIN_11g02010
BCIN_04g03800,BCIN_11g02050
BCIN_08g05050,BCIN_11g02170
BCIN_08g01960,BCIN_11g02180
BCIN_05g06640,BCIN_11g02240
BCIN_09g06270,BCIN_11g02260
BCIN_01g02960,BCIN_11g02290
BCIN_10g03770,BCIN_11g02310
BCIN_08g03300,BCIN_11g02360
BCIN_03g05800,BCIN_11g02520
BCIN_06g06160,BCIN_11g02570
BCIN_13g02330,BCIN_11g02580
BCIN_07g00350,BCIN_11g02590
BCIN_08g03270,BCIN_11g02720
BCIN_15g02500,BCIN_11g02730
BCIN_02g01430,BCIN_11g02900
BCIN_16g03260,BCIN_11g03030
BCIN_05g01710,BCIN_11g03040
BCIN_09g01260,BCIN_11g03050
BCIN_11g02330,BCIN_11g03090
BCIN_14g04710,BCIN_11g03130
BCIN_03g04780,BCIN_11g03140
BCIN_09g06530,BCIN_11g03150
BCIN_06g00390,BCIN_11g03160
BCIN_07g02270,BCIN_11g03210
BCIN_01g07650,BCIN_11g03230
BCIN_07g03500,BCIN_11g03260
BCIN_07g00390,BCIN_11g03330
BCIN_11g02490,BCIN_11g03340
BCIN_02g06290,BCIN_11g03360
BCIN_02g00880,BCIN_11g03390
BCIN_01g02620,BCIN_11g03420
BCIN_01g07610,BCIN_11g03450
BCIN_01g00470,BCIN_11g03570
BCIN_03g07250,BCIN_11g03670
BCIN_05g05280,BCIN_11g03770
BCIN_15g05240,BCIN_11g03890
BCIN_09g04390,BCIN_11g03900
BCIN_15g00410,BCIN_11g04050
BCIN_04g00740,BCIN_11g04070
BCIN_11g02410,BCIN_11g04090
BCIN_10g00530,BCIN_11g04110
BCIN_05g06970,BCIN_11g04130
BCIN_07g01510,BCIN_11g04170
BCIN_09g03940,BCIN_11g04230
BCIN_12g06380,BCIN_11g04320
BCIN_02g06890,BCIN_11g04410
BCIN_01g02160,BCIN_11g04580
BCIN_10g04190,BCIN_11g04630
BCIN_16g00590,BCIN_11g04640
BCIN_04g04600,BCIN_11g04650
BCIN_01g08210,BCIN_11g04660
BCIN_01g03250,BCIN_11g04690
BCIN_02g01740,BCIN_11g04720
BCIN_13g05040,BCIN_11g04770
BCIN_16g00580,BCIN_11g04840
BCIN_08g02060,BCIN_11g04900
BCIN_12g06210,BCIN_11g04920
BCIN_14g00140,BCIN_11g04970
BCIN_16g04540,BCIN_11g05010
BCIN_10g03830,BCIN_11g05180
BCIN_08g02960,BCIN_11g05230
BCIN_01g02050,BCIN_11g05250
BCIN_02g00250,BCIN_11g05260
BCIN_14g04650,BCIN_11g05400
BCIN_08g01600,BCIN_11g05410
BCIN_13g03830,BCIN_11g05450
BCIN_03g00410,BCIN_11g05460
BCIN_01g10770,BCIN_11g05520
BCIN_16g00620,BCIN_11g05570
BCIN_06g01170,BCIN_11g05700
BCIN_04g04330,BCIN_11g05720
BCIN_14g02510,BCIN_11g05730
BCIN_13g01040,BCIN_11g05740
BCIN_05g01700,BCIN_11g05770
BCIN_05g01890,BCIN_11g05790
BCIN_02g01510,BCIN_11g05820
BCIN_08g02420,BCIN_11g05830
BCIN_04g06650,BCIN_11g06000
BCIN_05g07660,BCIN_11g06040
BCIN_12g01450,BCIN_11g06070
BCIN_02g07570,BCIN_11g06080
BCIN_04g06310,BCIN_11g06130
BCIN_13g04660,BCIN_11g06180
BCIN_10g01080,BCIN_11g06240
BCIN_02g07250,BCIN_11g06280
BCIN_03g05510,BCIN_11g06300
BCIN_01g05140,BCIN_11g06370
BCIN_08g05400,BCIN_11g06380
BCIN_14g03650,BCIN_11g06440
BCIN_07g03070,BCIN_11g06450
BCIN_11g06020,BCIN_11g06460
BCIN_06g03150,BCIN_11g06470
BCIN_01g05520,BCIN_11g06490
BCIN_01g08350,BCIN_11g06510
BCIN_09g04780,BCIN_11g06520
BCIN_05g05470,BCIN_12g00060
BCIN_01g10860,BCIN_12g00070
BCIN_14g04600,BCIN_12g00190
BCIN_17g00040,BCIN_12g00210
BCIN_11g04830,BCIN_12g00260
BCIN_06g03970,BCIN_12g00280
BCIN_04g05050,BCIN_12g00300
BCIN_04g04780,BCIN_12g00340
BCIN_05g05350,BCIN_12g00430
BCIN_02g04930,BCIN_12g00650
BCIN_04g01440,BCIN_12g00660
BCIN_14g00210,BCIN_12g00670
BCIN_07g00470,BCIN_12g00690
BCIN_08g01560,BCIN_12g00710
BCIN_04g05040,BCIN_12g00760
BCIN_05g00140,BCIN_12g00860
BCIN_11g05910,BCIN_12g00870
BCIN_06g01890,BCIN_12g00940
BCIN_12g05070,BCIN_12g00950
BCIN_10g00130,BCIN_12g01020
BCIN_09g02950,BCIN_12g01030
BCIN_03g03290,BCIN_12g01050
BCIN_14g04220,BCIN_12g01100
BCIN_01g02580,BCIN_12g01240
BCIN_05g03120,BCIN_12g01260
BCIN_02g06180,BCIN_12g01330
BCIN_01g02260,BCIN_12g01390
BCIN_02g02870,BCIN_12g01500
BCIN_05g03740,BCIN_12g01570
BCIN_14g03950,BCIN_12g01600
BCIN_09g04160,BCIN_12g01690
BCIN_10g03530,BCIN_12g01780
BCIN_16g00310,BCIN_12g01830
BCIN_04g00240,BCIN_12g01870
BCIN_01g09730,BCIN_12g01890
BCIN_01g06140,BCIN_12g01900
BCIN_05g02770,BCIN_12g01910
BCIN_16g02210,BCIN_12g01940
BCIN_03g02200,BCIN_12g01970
BCIN_02g09250,BCIN_12g01980
BCIN_01g10050,BCIN_12g02050
BCIN_06g02860,BCIN_12g02060
BCIN_16g05080,BCIN_12g02080
BCIN_05g06490,BCIN_12g02090
BCIN_13g00670,BCIN_12g02140
BCIN_03g07280,BCIN_12g02150
BCIN_12g04180,BCIN_12g02170
BCIN_13g03560,BCIN_12g02180
BCIN_16g04440,BCIN_12g02280
BCIN_09g00880,BCIN_12g02300
BCIN_07g05570,BCIN_12g02430
BCIN_01g07050,BCIN_12g02440
BCIN_01g00060,BCIN_12g02450
BCIN_15g05270,BCIN_12g02560
BCIN_01g09140,BCIN_12g02600
BCIN_03g08360,BCIN_12g02610
BCIN_07g01470,BCIN_12g02830
BCIN_03g09000,BCIN_12g02890
BCIN_04g03660,BCIN_12g02920
BCIN_01g02000,BCIN_12g03030
BCIN_01g09510,BCIN_12g03070
BCIN_13g03800,BCIN_12g03100
BCIN_07g06460,BCIN_12g03130
BCIN_01g06270,BCIN_12g03140
BCIN_08g04650,BCIN_12g03210
BCIN_13g01000,BCIN_12g03240
BCIN_09g00480,BCIN_12g03250
BCIN_10g03750,BCIN_12g03290
BCIN_15g03740,BCIN_12g03300
BCIN_11g00980,BCIN_12g03390
BCIN_09g00870,BCIN_12g03470
BCIN_06g06780,BCIN_12g03560
BCIN_05g07150,BCIN_12g03570
BCIN_05g04670,BCIN_12g03640
BCIN_05g05050,BCIN_12g03680
BCIN_07g00490,BCIN_12g03690
BCIN_06g05690,BCIN_12g03740
BCIN_11g06340,BCIN_12g03800
BCIN_05g07300,BCIN_12g03860
BCIN_07g03620,BCIN_12g03900
BCIN_12g05360,BCIN_12g03920
BCIN_08g04050,BCIN_12g03930
BCIN_12g02910,BCIN_12g03940
BCIN_01g05490,BCIN_12g03950
BCIN_07g03600,BCIN_12g03960
BCIN_08g04180,BCIN_12g03980
BCIN_03g04140,BCIN_12g04050
BCIN_07g02410,BCIN_12g04060
BCIN_01g01200,BCIN_12g04090
BCIN_08g01350,BCIN_12g04240
BCIN_07g00280,BCIN_12g04250
BCIN_14g04770,BCIN_12g04260
BCIN_01g02170,BCIN_12g04280
BCIN_12g01990,BCIN_12g04290
BCIN_16g03030,BCIN_12g04300
BCIN_07g01480,BCIN_12g04320
BCIN_05g00640,BCIN_12g04410
BCIN_04g02090,BCIN_12g04420
BCIN_04g00080,BCIN_12g04430
BCIN_07g02960,BCIN_12g04500
BCIN_08g06320,BCIN_12g04510
BCIN_07g03390,BCIN_12g04540
BCIN_03g05070,BCIN_12g04550
BCIN_13g04570,BCIN_12g04580
BCIN_04g04980,BCIN_12g04640
BCIN_15g02310,BCIN_12g04650
BCIN_01g01440,BCIN_12g04690
BCIN_15g02930,BCIN_12g04740
BCIN_05g07900,BCIN_12g04750
BCIN_04g01890,BCIN_12g04820
BCIN_16g00840,BCIN_12g04840
BCIN_06g03190,BCIN_12g04860
BCIN_16g03680,BCIN_12g04910
BCIN_09g00340,BCIN_12g05010
BCIN_03g00870,BCIN_12g05190
BCIN_13g05230,BCIN_12g05210
BCIN_09g02700,BCIN_12g05220
BCIN_05g00420,BCIN_12g05270
BCIN_15g05310,BCIN_12g05310
BCIN_02g07660,BCIN_12g05320
BCIN_07g05130,BCIN_12g05500
BCIN_11g00210,BCIN_12g05550
BCIN_02g06030,BCIN_12g05580
BCIN_10g06030,BCIN_12g05620
BCIN_02g01000,BCIN_12g05630
BCIN_04g02060,BCIN_12g05660
BCIN_16g00710,BCIN_12g05690
BCIN_01g01210,BCIN_12g05730
BCIN_06g00690,BCIN_12g05760
BCIN_12g04670,BCIN_12g05770
BCIN_03g00110,BCIN_12g05810
BCIN_04g05020,BCIN_12g05820
BCIN_03g04760,BCIN_12g05830
BCIN_12g04000,BCIN_12g05860
BCIN_14g02300,BCIN_12g05870
BCIN_08g06260,BCIN_12g05880
BCIN_03g09310,BCIN_12g05920
BCIN_02g01030,BCIN_12g05930
BCIN_10g00940,BCIN_12g05940
BCIN_02g07270,BCIN_12g05950
BCIN_12g03620,BCIN_12g05960
BCIN_01g06260,BCIN_12g05970
BCIN_01g10970,BCIN_12g06010
BCIN_07g00510,BCIN_12g06020
BCIN_04g05970,BCIN_12g06140
BCIN_02g04150,BCIN_12g06150
BCIN_10g02990,BCIN_12g06180
BCIN_01g10090,BCIN_12g06190
BCIN_15g01160,BCIN_12g06300
BCIN_08g02380,BCIN_12g06310
BCIN_11g04120,BCIN_12g06330
BCIN_15g04460,BCIN_12g06350
BCIN_15g01350,BCIN_12g06450
BCIN_08g02320,BCIN_12g06480
BCIN_15g02450,BCIN_12g06490
BCIN_12g01610,BCIN_12g06510
BCIN_07g02970,BCIN_12g06520
BCIN_03g07710,BCIN_12g06600
BCIN_10g05110,BCIN_12g06690
BCIN_06g07350,BCIN_12g06710
BCIN_15g01080,BCIN_12g06750
BCIN_03g05300,BCIN_13g00080
BCIN_14g01970,BCIN_13g00130
BCIN_10g04450,BCIN_13g00180
BCIN_13g04510,BCIN_13g00300
BCIN_02g07710,BCIN_13g00440
BCIN_07g00840,BCIN_13g00450
BCIN_01g07270,BCIN_13g00460
BCIN_15g03260,BCIN_13g00580
BCIN_06g04710,BCIN_13g00680
BCIN_02g06930,BCIN_13g00690
BCIN_02g08220,BCIN_13g00720
BCIN_02g04020,BCIN_13g00730
BCIN_13g05870,BCIN_13g00770
BCIN_10g04640,BCIN_13g00780
BCIN_05g04030,BCIN_13g00790
BCIN_11g06010,BCIN_13g00840
BCIN_08g01870,BCIN_13g00850
BCIN_09g00110,BCIN_13g00970
BCIN_01g09940,BCIN_13g01020
BCIN_04g05030,BCIN_13g01240
BCIN_08g05820,BCIN_13g01260
BCIN_09g01950,BCIN_13g01290
BCIN_13g04400,BCIN_13g01300
BCIN_07g05050,BCIN_13g01310
BCIN_11g01890,BCIN_13g01330
BCIN_08g00810,BCIN_13g01350
BCIN_09g03070,BCIN_13g01360
BCIN_04g00380,BCIN_13g01420
BCIN_06g05240,BCIN_13g01440
BCIN_04g04830,BCIN_13g01460
BCIN_10g03260,BCIN_13g01470
BCIN_04g04400,BCIN_13g01480
BCIN_02g08160,BCIN_13g01510
BCIN_14g03050,BCIN_13g01520
BCIN_08g03000,BCIN_13g01560
BCIN_05g02190,BCIN_13g01610
BCIN_07g04890,BCIN_13g01730
BCIN_15g01150,BCIN_13g01740
BCIN_05g07640,BCIN_13g01770
BCIN_10g05230,BCIN_13g01870
BCIN_02g02460,BCIN_13g01880
BCIN_03g00990,BCIN_13g01940
BCIN_14g02780,BCIN_13g02000
BCIN_11g02440,BCIN_13g02070
BCIN_12g03280,BCIN_13g02080
BCIN_10g02810,BCIN_13g02100
BCIN_15g04360,BCIN_13g02170
BCIN_03g04700,BCIN_13g02400
BCIN_06g03250,BCIN_13g02460
BCIN_10g05790,BCIN_13g02520
BCIN_01g08970,BCIN_13g02550
BCIN_01g03630,BCIN_13g02720
BCIN_07g06200,BCIN_13g02730
BCIN_09g04410,BCIN_13g02740
BCIN_01g02920,BCIN_13g02750
BCIN_07g04750,BCIN_13g02790
BCIN_15g05490,BCIN_13g02810
BCIN_12g06650,BCIN_13g02870
BCIN_15g03340,BCIN_13g02930
BCIN_09g01420,BCIN_13g02980
BCIN_10g00370,BCIN_13g03090
BCIN_16g00770,BCIN_13g03210
BCIN_06g00160,BCIN_13g03250
BCIN_10g00010,BCIN_13g03400
BCIN_10g05460,BCIN_13g03450
BCIN_01g11130,BCIN_13g03470
BCIN_10g05040,BCIN_13g03480
BCIN_03g00150,BCIN_13g03500
BCIN_08g02080,BCIN_13g03510
BCIN_04g01760,BCIN_13g03650
BCIN_01g10660,BCIN_13g03660
BCIN_01g03420,BCIN_13g03670
BCIN_08g01110,BCIN_13g03720
BCIN_16g03540,BCIN_13g03740
BCIN_02g04120,BCIN_13g03790
BCIN_01g05060,BCIN_13g03810
BCIN_14g03800,BCIN_13g03850
BCIN_01g11290,BCIN_13g03870
BCIN_15g00390,BCIN_13g03880
BCIN_01g03970,BCIN_13g03910
BCIN_11g04820,BCIN_13g03960
BCIN_12g03600,BCIN_13g03970
BCIN_16g02170,BCIN_13g04040
BCIN_07g02920,BCIN_13g04060
BCIN_02g01440,BCIN_13g04090
BCIN_12g01650,BCIN_13g04100
BCIN_06g00720,BCIN_13g04200
BCIN_07g04630,BCIN_13g04210
BCIN_02g00270,BCIN_13g04230
BCIN_07g05090,BCIN_13g04240
BCIN_12g06410,BCIN_13g04310
BCIN_08g06340,BCIN_13g04360
BCIN_02g08720,BCIN_13g04440
BCIN_05g07360,BCIN_13g04470
BCIN_02g01080,BCIN_13g04550
BCIN_08g02790,BCIN_13g04670
