Gene_ID,Gene_Name,logFC,logCPM,LR,PValue,FDR,Regulation
BCIN_14g00300,Uncharacterized,0.368927635511607,5.1303880867688,7.8785978917079,0.0050023248781755,0.0149340999744908,UP
BCIN_13g04430,Uncharacterized,0.654253903207062,7.80189626200766,7.87756967354296,0.0050051698691247,0.0149346839932616,UP
BCIN_04g01620,Uncharacterized,0.404482431899543,3.94612507031094,7.86947827318797,0.005027615693334,0.0149888078533171,UP
BCIN_03g05880,Bcvps9,0.333264487379751,6.69952001675964,7.8401877016141,0.0051097300664167,0.015228340263729,UP
BCIN_02g04510,Uncharacterized,0.49622529364542,6.52927997450404,7.83503151708747,0.0051243259892225,0.0152665537518999,UP
BCIN_05g03840,Uncharacterized,0.680513508458555,4.2844264884903,7.83278357493912,0.0051307026688138,0.0152802622389206,UP
BCIN_01g10930,Uncharacterized,0.377151008531556,6.10928976080054,7.82229066268266,0.0051605747925898,0.0153585986306433,UP
BCIN_11g02350,Bcrrp1,0.619716398469414,3.9124690039279,7.81028848514545,0.0051949610513627,0.0154555927304112,UP
BCIN_07g05510,Bctlg2,0.422407819314462,5.25839918410359,7.8091843855216,0.0051981360052844,0.0154596947468842,UP
BCIN_11g03120,Uncharacterized,0.404659845821105,5.30872439154428,7.80017368688166,0.0052241212593497,0.0155262471268036,UP
BCIN_07g02010,Bcscd6,0.359312381745862,6.96039617371673,7.79747658288228,0.0052319249464917,0.015544072493771,UP
BCIN_01g08530,Uncharacterized,0.422648486347782,6.46141446614497,7.78414394781655,0.0052706759398929,0.0156483986942596,UP
BCIN_10g03700,Uncharacterized,0.714441823898319,3.63012477166588,7.78242545825168,0.0052756919306257,0.0156524923981025,UP
BCIN_14g04710,Bclsm1,0.35704627332102,5.64143587498965,7.78070716522616,0.0052807122129872,0.0156619882898626,UP
BCIN_04g01130,Uncharacterized,0.409736413087637,6.98177014453994,7.76837020334794,0.0053169000186196,0.0157584567700617,UP
BCIN_12g00460,Uncharacterized,0.588169330205282,7.35128076207971,7.76401206702252,0.0053297440090749,0.0157910866389357,UP
BCIN_09g02630,Uncharacterized,0.332229707446793,6.15432612433437,7.74926526600399,0.0053734398102533,0.0158986581116709,UP
BCIN_08g03370,Bcnup192,0.40995103943476,6.54408773108123,7.74619886657158,0.0053825715370289,0.0159147348743416,UP
BCIN_04g05800,Bcutp25,0.448951267492155,5.23952364318168,7.74129681338308,0.0053972027101083,0.0159525150157633,UP
BCIN_01g00120,Bcboa12,3.79800553032089,4.66574495296295,7.74037555315063,0.0053999569212907,0.0159551765264502,UP
BCIN_02g04140,Uncharacterized,0.504841427597746,10.4251266281869,7.73640221592632,0.0054118520874822,0.0159793519440686,UP
BCIN_01g06090,Bccdc6,0.512299906598521,4.77389774412123,7.7348777727474,0.0054164229726849,0.0159873636920094,UP
BCIN_16g02380,Uncharacterized,0.603819849319902,3.27805599247795,7.72882367410447,0.0054346144510125,0.0160355593348868,UP
BCIN_01g07420,Bcpxr1,0.492648411863416,5.08298326278525,7.72778762828546,0.0054377338192111,0.0160392649012854,UP
BCIN_01g03690,Bcdss1,0.370988863807055,4.11802581837198,7.71170480130987,0.0054863914417123,0.0161385410590631,UP
BCIN_05g04300,Uncharacterized,0.622165690950283,5.52054863954096,7.70443201718346,0.0055085403593312,0.016198157455676,UP
BCIN_12g01990,Uncharacterized,0.400669293031502,6.48079217299429,7.70029876549182,0.0055211685917721,0.016224205554586,UP
BCIN_08g03290,Uncharacterized,0.357432922735217,4.23939800495913,7.68455280009787,0.0055695479537013,0.0163607847226987,UP
BCIN_03g08670,Bczim17,0.507952935400698,4.24329631891305,7.67913349248419,0.0055862985503559,0.0164043915465417,UP
BCIN_03g02240,Uncharacterized,0.450639894584359,4.09746983929518,7.67423463925391,0.0056014846777237,0.0164433760645186,UP
BCIN_03g02920,Uncharacterized,0.423491239995805,6.11067362450027,7.67031353057855,0.0056136701911413,0.016473528583414,UP
BCIN_02g03950,Bcshp1,0.373016191405623,6.77665122721201,7.66414948384691,0.0056328806950978,0.0165242686239628,UP
BCIN_15g03290,Bcabp1,0.452627815588118,7.43140260318926,7.66049767323764,0.0056442933247022,0.016552106523241,UP
BCIN_13g00960,Bckar2,0.542834307915233,10.2455429371303,7.65848352764669,0.0056505980149614,0.0165593112409851,UP
BCIN_05g03940,Bcpol31,0.447751058057628,4.78529937643073,7.65085776555841,0.0056745333657646,0.0166011926169735,UP
BCIN_06g03950,Uncharacterized,0.470730694586776,6.18221046410016,7.63763484249289,0.0057162821896526,0.0166836354039812,UP
BCIN_13g02800,Uncharacterized,0.465199122254752,3.56355756928877,7.63127404764047,0.0057364766369898,0.0167368998015496,UP
